'Elapsed time','II'
'seconds','mV'
1.282,-0.003
1.283,0.000
1.284,0.003
1.285,0.003
1.286,0.005
1.287,0.003
1.288,0.005
1.289,0.006
1.290,0.012
1.291,0.016
1.292,0.019
1.293,0.022
1.294,0.024
1.295,0.025
1.296,0.028
1.297,0.031
1.298,0.032
1.299,0.037
1.300,0.039
1.301,0.041
1.302,0.044
1.303,0.047
1.304,0.047
1.305,0.047
1.306,0.049
1.307,0.047
1.308,0.049
1.309,0.047
1.310,0.046
1.311,0.047
1.312,0.047
1.313,0.047
1.314,0.048
1.315,0.047
1.316,0.047
1.317,0.047
1.318,0.051
1.319,0.053
1.320,0.056
1.321,0.059
1.322,0.056
1.323,0.056
1.324,0.057
1.325,0.056
1.326,0.056
1.327,0.056
1.328,0.056
1.329,0.053
1.330,0.053
1.331,0.050
1.332,0.049
1.333,0.047
1.334,0.044
1.335,0.044
1.336,0.045
1.337,0.044
1.338,0.042
1.339,0.041
1.340,0.042
1.341,0.044
1.342,0.041
1.343,0.037
1.344,0.034
1.345,0.034
1.346,0.036
1.347,0.037
1.348,0.034
1.349,0.031
1.350,0.030
1.351,0.028
1.352,0.029
1.353,0.028
1.354,0.026
1.355,0.028
1.356,0.024
1.357,0.025
1.358,0.025
1.359,0.025
1.360,0.022
1.361,0.022
1.362,0.022
1.363,0.022
1.364,0.023
1.365,0.025
1.366,0.022
1.367,0.022
1.368,0.022
1.369,0.016
1.370,0.016
1.371,0.016
1.372,0.020
1.373,0.019
1.374,0.017
1.375,0.016
1.376,0.016
1.377,0.016
1.378,0.017
1.379,0.016
1.380,0.014
1.381,0.012
1.382,0.012
1.383,0.012
1.384,0.012
1.385,0.012
1.386,0.016
1.387,0.012
1.388,0.012
1.389,0.009
1.390,0.016
1.391,0.019
1.392,0.014
1.393,0.016
1.394,0.016
1.395,0.016
1.396,0.011
1.397,0.012
1.398,0.014
1.399,0.016
1.400,0.011
1.401,0.009
1.402,0.008
1.403,0.009
1.404,0.011
1.405,0.012
1.406,0.016
1.407,0.019
1.408,0.017
1.409,0.019
1.410,0.021
1.411,0.019
1.412,0.019
1.413,0.019
1.414,0.017
1.415,0.019
1.416,0.019
1.417,0.019
1.418,0.019
1.419,0.019
1.420,0.023
1.421,0.022
1.422,0.022
1.423,0.022
1.424,0.022
1.425,0.022
1.426,0.017
1.427,0.016
1.428,0.016
1.429,0.016
1.430,0.011
1.431,0.012
1.432,0.011
1.433,0.009
1.434,0.009
1.435,0.009
1.436,0.011
1.437,0.012
1.438,0.009
1.439,0.009
1.440,0.003
1.441,0.003
1.442,0.003
1.443,0.000
1.444,0.004
1.445,0.003
1.446,0.002
1.447,0.000
1.448,0.000
1.449,0.000
1.450,-0.001
1.451,-0.003
1.452,0.000
1.453,0.003
1.454,0.000
1.455,-0.003
1.456,-0.004
1.457,-0.006
1.458,-0.002
1.459,0.003
1.460,0.000
1.461,0.000
1.462,-0.004
1.463,-0.003
1.464,-0.006
1.465,-0.009
1.466,-0.013
1.467,-0.013
1.468,-0.006
1.469,0.000
1.470,-0.001
1.471,-0.003
1.472,-0.003
1.473,-0.003
1.474,-0.002
1.475,-0.003
1.476,-0.004
1.477,-0.006
1.478,-0.006
1.479,-0.006
1.480,-0.009
1.481,-0.009
1.482,-0.009
1.483,-0.009
1.484,-0.011
1.485,-0.013
1.486,-0.011
1.487,-0.013
1.488,-0.014
1.489,-0.016
1.490,-0.014
1.491,-0.016
1.492,-0.014
1.493,-0.013
1.494,-0.016
1.495,-0.016
1.496,-0.016
1.497,-0.013
1.498,-0.016
1.499,-0.016
1.500,-0.016
1.501,-0.016
1.502,-0.016
1.503,-0.019
1.504,-0.022
1.505,-0.025
1.506,-0.022
1.507,-0.022
1.508,-0.025
1.509,-0.028
1.510,-0.028
1.511,-0.028
1.512,-0.031
1.513,-0.028
1.514,-0.028
1.515,-0.028
1.516,-0.028
1.517,-0.028
1.518,-0.028
1.519,-0.028
1.520,-0.024
1.521,-0.019
1.522,-0.023
1.523,-0.022
1.524,-0.022
1.525,-0.022
1.526,-0.022
1.527,-0.025
1.528,-0.028
1.529,-0.028
1.530,-0.025
1.531,-0.022
1.532,-0.024
1.533,-0.025
1.534,-0.026
1.535,-0.028
1.536,-0.028
1.537,-0.028
1.538,-0.029
1.539,-0.031
1.540,-0.033
1.541,-0.034
1.542,-0.033
1.543,-0.031
1.544,-0.030
1.545,-0.028
1.546,-0.029
1.547,-0.031
1.548,-0.031
1.549,-0.031
1.550,-0.030
1.551,-0.028
1.552,-0.028
1.553,-0.031
1.554,-0.031
1.555,-0.031
1.556,-0.031
1.557,-0.031
1.558,-0.033
1.559,-0.034
1.560,-0.028
1.561,-0.028
1.562,-0.029
1.563,-0.031
1.564,-0.034
1.565,-0.031
1.566,-0.030
1.567,-0.028
1.568,-0.031
1.569,-0.031
1.570,-0.030
1.571,-0.031
1.572,-0.031
1.573,-0.031
1.574,-0.031
1.575,-0.031
1.576,-0.034
1.577,-0.034
1.578,-0.033
1.579,-0.038
1.580,-0.042
1.581,-0.041
1.582,-0.041
1.583,-0.041
1.584,-0.042
1.585,-0.044
1.586,-0.043
1.587,-0.044
1.588,-0.047
1.589,-0.047
