'Elapsed time','II'
'seconds','mV'
1.512,-0.064
1.513,-0.069
1.514,-0.066
1.515,-0.066
1.516,-0.067
1.517,-0.069
1.518,-0.067
1.519,-0.069
1.520,-0.072
1.521,-0.072
1.522,-0.073
1.523,-0.075
1.524,-0.076
1.525,-0.081
1.526,-0.081
1.527,-0.078
1.528,-0.080
1.529,-0.078
1.530,-0.077
1.531,-0.075
1.532,-0.078
1.533,-0.078
1.534,-0.082
1.535,-0.081
1.536,-0.086
1.537,-0.088
1.538,-0.089
1.539,-0.091
1.540,-0.089
1.541,-0.091
1.542,-0.089
1.543,-0.088
1.544,-0.088
1.545,-0.088
1.546,-0.088
1.547,-0.091
1.548,-0.089
1.549,-0.094
1.550,-0.098
1.551,-0.100
1.552,-0.100
1.553,-0.100
1.554,-0.099
1.555,-0.097
1.556,-0.096
1.557,-0.094
1.558,-0.097
1.559,-0.103
1.560,-0.099
1.561,-0.100
1.562,-0.103
1.563,-0.100
1.564,-0.100
1.565,-0.100
1.566,-0.096
1.567,-0.094
1.568,-0.095
1.569,-0.097
1.570,-0.097
1.571,-0.100
1.572,-0.098
1.573,-0.097
1.574,-0.092
1.575,-0.088
1.576,-0.081
1.577,-0.078
1.578,-0.061
1.579,-0.050
1.580,-0.044
1.581,-0.041
1.582,-0.028
1.583,-0.022
1.584,-0.009
1.585,0.000
1.586,0.003
1.587,0.009
1.588,0.014
1.589,0.016
1.590,0.017
1.591,0.019
1.592,0.023
1.593,0.025
1.594,0.023
1.595,0.022
1.596,0.017
1.597,0.016
1.598,0.021
1.599,0.022
1.600,0.024
1.601,0.025
1.602,0.027
1.603,0.031
1.604,0.041
